id_carro,marca,modelo,versao,cor,ano_fabricacao,quilometragem,idade_anos,trm,preco,valor_parcela,loja,cidade,estado
1152466,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Cinza,2024,21819,2,909,116500.0,1724.85,Mogi das Cruzes,Mogi das Cruzes,SP
989798,Volkswagen,Virtus,Highline 200 Tsi 1.0 Flex 12V Aut,Preto,2024,47677,2,1987,116500.0,1724.85,São Paulo Miguel Estefano,São Paulo,SP
1144163,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Azul,2025,42806,1,3567,116600.0,1726.33,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1223103,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Azul,2025,52708,1,4392,116600.0,1726.33,Recife Espinheiro,Recife,PE
816529,Jeep,Compass,Long. T270 1.3 Tb 4X2 Flex Aut.,Cinza,2022,78884,4,1643,116700.0,1727.81,Campinas Itapura,Campinas,SP
1284954,Nissan,Kicks,Play Sense 1.6 16V Flex Aut.,Prata,2025,18107,1,1509,116700.0,1727.81,Caxias do Sul,Caxias do Sul,RS
1289246,Fiat,Pulse,Audace Turbo 200 Aut. Híbrido,Cinza,2026,13297,0,2216,116700.0,1727.81,Juiz de Fora,Juiz de Fora,MG
1246751,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Preto,2025,72541,1,6045,116800.0,1729.29,São Paulo Itaim Paulista,São Paulo,SP
1009895,Toyota,Corolla,Gli 2.0 16V Flex Aut.,Preto,2024,70188,2,2924,116900.0,1730.77,Londrina,Londrina,PR
1231148,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Branco,2025,80747,1,6729,116900.0,1730.77,Auto Shopping Fórmula,Várzea Grande,MT
1113874,Volkswagen,Virtus,Highline 200 Tsi 1.0 Flex 12V Aut,Cinza,2025,65600,1,5467,116900.0,1730.77,Serra,Serra,ES
1144084,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2025,47275,1,3940,116900.0,1730.77,Natal,Natal,RN
1211657,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Cinza,2025,49943,1,4162,116900.0,1730.77,Natal,Natal,RN
1141718,Volkswagen,Nivus,Highline 1.0 200 Tsi Flex Aut.,Cinza,2024,69343,2,2889,117000.0,1732.26,Limeira,Limeira,SP
1169914,Fiat,Toro,Endurance 1.3 T270 4X2 Flex Aut.,Branco,2025,65356,1,5446,117100.0,1733.74,Curitiba Mario Tourinho,Curitiba,PR
1138918,Fiat,Toro,Endurance 1.3 T270 4X2 Flex Aut.,Branco,2025,63143,1,5262,117100.0,1733.74,Betim,Betim,MG
1244191,Fiat,Toro,Endurance 1.3 T270 4X2 Flex Aut.,Branco,2025,62797,1,5233,117100.0,1733.74,Uberlândia,Uberlândia,MG
1246703,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Branco,2025,58497,1,4875,117100.0,1733.74,Londrina,Londrina,PR
1290635,Nissan,Kicks,Play Advance Plus 1.6 16V Flex Aut,Cinza,2025,40099,1,3342,117100.0,1733.74,São Paulo Penha,São Paulo,SP
989484,Volkswagen,Virtus,Highline 200 Tsi 1.0 Flex 12V Aut,Preto,2024,47246,2,1969,117100.0,1733.74,São Paulo Miguel Estefano,São Paulo,SP
980177,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Azul,2024,62441,2,2602,117200.0,1735.22,São Paulo Vila Guilherme,São Paulo,SP
1114687,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Cinza,2024,58397,2,2433,117200.0,1735.22,Ribeirão Preto,Ribeirão Preto,SP
1098105,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Prata,2024,60066,2,2503,117200.0,1735.22,Ribeirão Preto,Ribeirão Preto,SP
1222759,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Branco,2025,59772,1,4981,117200.0,1735.22,Auto Shopping Rodrigues,Salvador,BA
1222387,Chevrolet,Spin,Premier 1.8 8V Econo.flex 5P Aut.,Cinza,2025,63007,1,5251,117200.0,1735.22,São José,São José,SC
1288011,Renault,Duster,Intense Plus 1.6 16V Flex Aut.,Prata,2026,29316,0,4886,117200.0,1735.22,Natal,Natal,RN
1098245,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Prata,2024,65036,2,2710,117200.0,1735.22,São Paulo Gastão Vidigal,São Paulo,SP
1098114,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Prata,2024,69159,2,2882,117200.0,1735.22,Brasília SIA,Brasília,DF
1208062,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2025,40783,1,3399,117200.0,1735.22,Recife Espinheiro,Recife,PE
1228434,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Azul,2025,43167,1,3597,117200.0,1735.22,Recife Espinheiro,Recife,PE
1295483,Renault,Duster,Intense Plus 1.6 16V Flex Aut.,Cinza,2026,22744,0,3791,117200.0,1735.22,Auto Shopping Natal,Natal,RN
1284613,Renault,Duster,Intense Plus 1.6 16V Flex Aut.,Preto,2026,24281,0,4047,117200.0,1735.22,Auto Shopping Natal,Natal,RN
1109894,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Prata,2024,64904,2,2704,117200.0,1735.22,Guarulhos Timoteo Penteado,Guarulhos,SP
1257750,Renault,Duster,Intense Plus 1.6 16V Flex Aut.,Cinza,2026,18999,0,3166,117200.0,1735.22,Londrina,Londrina,PR
1294612,Nissan,Kicks,Play Sense 1.6 16V Flex Aut.,Cinza,2025,16779,1,1398,117300.0,1736.7,Aparecida de Goiânia,Aparecida de Goiânia,GO
1197724,Volkswagen,Virtus,Comfort. 200 Tsi 1.0 Flex 12V Aut,Azul,2025,53981,1,4498,117400.0,1738.18,Aparecida de Goiânia,Aparecida de Goiânia,GO
1098015,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Cinza,2024,65063,2,2711,117500.0,1739.66,Rio de Janeiro Tijuca,Rio de Janeiro,RJ
1213827,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2025,30869,1,2572,117500.0,1739.66,Maceió,Maceió,AL
1257534,Renault,Duster,Intense Plus 1.6 16V Flex Aut.,Preto,2026,27551,0,4592,117500.0,1739.66,Belo Horizonte Carlos Luz,Belo Horizonte,MG
980100,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Branco,2024,54690,2,2279,117500.0,1739.66,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1052126,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2024,29722,2,1238,117600.0,1741.14,São Paulo Ermano Marchetti,São Paulo,SP
1097500,Volkswagen,Virtus,Highline 200 Tsi 1.0 Flex 12V Aut,Preto,2024,35469,2,1478,117600.0,1741.14,Curitiba Floriano,Curitiba,PR
1246773,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2025,55766,1,4647,117700.0,1742.62,Curitiba Floriano,Curitiba,PR
1123588,Volkswagen,Nivus,Highline 1.0 200 Tsi Flex Aut.,Branco,2024,49431,2,2060,117700.0,1742.62,Blumenau,Blumenau,SC
1163371,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Preto,2025,41204,1,3434,117700.0,1742.62,Rio de Janeiro Campo Grande,Rio de Janeiro,RJ
1144103,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2025,55509,1,4626,117700.0,1742.62,Serra,Serra,ES
1098814,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Prata,2024,57715,2,2405,117800.0,1744.1,Uberlândia,Uberlândia,MG
1219241,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2025,36536,1,3045,117800.0,1744.1,Recife Imbiribeira,Recife,PE
1151485,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Cinza,2025,59808,1,4984,117800.0,1744.1,São José dos Pinhais,São José dos Pinhais,PR
1213791,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Branco,2025,51692,1,4308,117800.0,1744.1,Curitiba Mario Tourinho,Curitiba,PR
1222241,Chevrolet,Spin,Premier 1.8 8V Econo.flex 5P Aut.,Cinza,2025,55694,1,4641,117900.0,1745.58,Taguatinga,Brasília,DF
1272855,Volkswagen,Polo,Highline Tsi 1.0 Flex 12V Aut.,Preto,2026,30345,0,5058,117900.0,1745.58,São Luís,São Luís,MA
1246546,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2025,53398,1,4450,118000.0,1747.06,São Leopoldo,São Leopoldo,RS
1262454,Nissan,Kicks,Play Sense 1.6 16V Flex Aut.,Preto,2025,15232,1,1269,118100.0,1748.54,Fortaleza,Fortaleza,CE
1181908,Toyota,Corolla,Gli 2.0 16V Flex Aut.,Preto,2024,70178,2,2924,118100.0,1748.54,São José dos Pinhais,São José dos Pinhais,PR
1272902,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Branco,2026,62869,0,10478,118200.0,1750.02,Sorocaba Dom Aguirre,Sorocaba,SP
999760,Fiat,Fastback,Impetus 1.0 200 T. Flex Aut,Preto,2024,53734,2,2239,118200.0,1750.02,Curitiba Floriano,Curitiba,PR
1228551,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Cinza,2025,17881,1,1490,118300.0,1751.5,Piracicaba,Piracicaba,SP
1222978,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Branco,2025,48023,1,4002,118400.0,1752.98,Fortaleza,Fortaleza,CE
1225369,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2025,42549,1,3546,118400.0,1752.98,Recife Caxangá,Recife,PE
1182450,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Branco,2025,53737,1,4478,118400.0,1752.98,Nova Iguaçu,Nova Iguaçu,RJ
1151509,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2025,59531,1,4961,118400.0,1752.98,Auto Shopping Bandeirantes,São Paulo,SP
1182426,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2025,50370,1,4198,118400.0,1752.98,São Carlos,São Carlos,SP
1143922,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Branco,2025,55667,1,4639,118400.0,1752.98,Itajaí,Itajaí,SC
980089,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Preto,2024,57935,2,2414,118400.0,1752.98,Campinas Amoreiras,Campinas,SP
1210012,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2025,40573,1,3381,118400.0,1752.98,Auto Shopping Fortaleza,Fortaleza,CE
1241336,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Cinza,2025,59527,1,4961,118500.0,1754.46,Aparecida de Goiânia,Aparecida de Goiânia,GO
1280055,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Cinza,2026,68555,0,11426,118500.0,1754.46,Belo Horizonte Raja,Belo Horizonte,MG
1276750,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2026,64416,0,10736,118500.0,1754.46,Auto Shopping Show Auto Mall,Belo Horizonte,MG
1294011,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Cinza,2026,62158,0,10360,118500.0,1754.46,Auto Shopping Bandeirantes,São Paulo,SP
1275394,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Cinza,2026,64283,0,10714,118600.0,1755.94,Curitiba Floriano,Curitiba,PR
1272895,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Branco,2026,68380,0,11397,118600.0,1755.94,Uberlândia,Uberlândia,MG
970830,Jeep,Renegade,S T270 1.3 Tb 4X4 Flex Aut.,Branco,2024,62972,2,2624,118700.0,1757.42,Nova Iguaçu,Nova Iguaçu,RJ
1246762,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2025,49216,1,4101,118700.0,1757.42,São José dos Campos,São José dos Campos,SP
1230539,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Branco,2025,36786,1,3066,118700.0,1757.42,Auto Shopping Campina,Campina Grande,PB
1222381,Chevrolet,Spin,Premier 1.8 8V Econo.flex 5P Aut.,Preto,2025,64775,1,5398,118800.0,1758.91,Maceió,Maceió,AL
1265075,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2026,47508,0,7918,118900.0,1760.39,Limeira,Limeira,SP
1222322,Chevrolet,Spin,Premier 1.8 8V Econo.flex 5P Aut.,Cinza,2025,57790,1,4816,119000.0,1761.87,Itajaí,Itajaí,SC
1097923,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Cinza,2024,58822,2,2451,119000.0,1761.87,Contagem Babita Camargo,Contagem,MG
1241290,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Branco,2025,41879,1,3490,119000.0,1761.87,Recife Espinheiro,Recife,PE
1272419,Volkswagen,Polo,Highline Tsi 1.0 Flex 12V Aut.,Cinza,2026,20100,0,3350,119100.0,1763.35,Belo Horizonte Carlos Luz,Belo Horizonte,MG
1222283,Chevrolet,Spin,Premier 1.8 8V Econo.flex 5P Aut.,Prata,2025,67532,1,5628,119100.0,1763.35,Sorocaba,Sorocaba,SP
1298690,Volkswagen,Polo,Highline Tsi 1.0 Flex 12V Aut.,Branco,2026,20091,0,3348,119100.0,1763.35,Rio de Janeiro Tijuca,Rio de Janeiro,RJ
1293912,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2026,69930,0,11655,119100.0,1763.35,Campo Grande,Campo Grande,MS
980098,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Branco,2024,47686,2,1987,119300.0,1766.31,Rio de Janeiro Barra da Tijuca,Rio de Janeiro,RJ
1272898,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Branco,2026,47018,0,7836,119500.0,1769.27,Fortaleza,Fortaleza,CE
1183529,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Branco,2025,31000,1,2583,119500.0,1769.27,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1098780,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Prata,2024,53042,2,2210,119600.0,1770.75,São Paulo Ermano Marchetti,São Paulo,SP
1110786,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Cinza,2024,58403,2,2433,119600.0,1770.75,São Bernardo Pereira Barreto,São Bernardo do Campo,SP
1295983,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Branco,2026,62643,0,10440,119700.0,1772.23,São José do Rio Preto,São José do Rio Preto,SP
1245384,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Cinza,2025,14077,1,1173,119800.0,1773.71,São Bernardo Pereira Barreto,São Bernardo do Campo,SP
1234418,Hyundai,Creta,Comfort Plus 1.0 Tb 12V Flex Aut.,Azul,2025,61422,1,5118,119800.0,1773.71,Auto Shopping Passeio das Águas,Goiânia,GO
961995,Jeep,Compass,Long. T270 1.3 Tb 4X2 Flex Aut.,Preto,2023,89896,3,2497,119900.0,1775.19,São José dos Campos,São José dos Campos,SP
1141669,Volkswagen,Nivus,Highline 1.0 200 Tsi Flex Aut.,Branco,2024,38271,2,1595,120000.0,1776.67,São Luís,São Luís,MA
1182404,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2025,41121,1,3427,120000.0,1776.67,Belo Horizonte Carlos Luz,Belo Horizonte,MG
1110962,Fiat,Fastback,Impetus 1.0 200 T. Flex Aut,Cinza,2024,47582,2,1983,120000.0,1776.67,Belo Horizonte Raja,Belo Horizonte,MG
1276784,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2026,24177,0,4030,120000.0,1776.67,Fortaleza Av. Santos Dumont,Fortaleza,CE
1173766,Fiat,Fastback,Audace 1.0 200 T. Flex Aut,Preto,2025,21394,1,1783,120100.0,1778.15,Nova Iguaçu,Nova Iguaçu,RJ
1287191,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2026,40545,0,6758,120100.0,1778.15,Recife Imbiribeira,Recife,PE
1263609,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Preto,2025,22918,1,1910,120100.0,1778.15,Rio de Janeiro Av. das Américas,Rio de Janeiro,RJ
1178079,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Azul,2025,49503,1,4125,120100.0,1778.15,Curitiba Floriano,Curitiba,PR
1170207,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Cinza,2025,48326,1,4027,120200.0,1779.63,São Paulo Gastão Vidigal,São Paulo,SP
1202935,Hyundai,Creta,Comfort Plus 1.0 Tb 12V Flex Aut.,Preto,2025,8250,1,688,120300.0,1781.11,Manaus,Manaus,AM
1260987,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Azul,2025,43448,1,3621,120300.0,1781.11,Uberlândia,Uberlândia,MG
1141597,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Cinza,2025,77586,1,6466,120400.0,1782.59,Mogi das Cruzes,Mogi das Cruzes,SP
1262329,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Preto,2025,55627,1,4636,120400.0,1782.59,Vila Velha,Vila Velha,ES
1262332,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Preto,2025,57277,1,4773,120500.0,1784.07,Nova Iguaçu,Nova Iguaçu,RJ
1281009,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2026,48667,0,8111,120500.0,1784.07,Belém Senador,Belém,PA
1240700,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Prata,2025,52858,1,4405,120500.0,1784.07,Rio de Janeiro Vila Valqueire,Rio de Janeiro,RJ
1241359,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Cinza,2025,55326,1,4610,120500.0,1784.07,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1141360,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Prata,2025,69517,1,5793,120600.0,1785.56,Auto Shopping Raposo,São Paulo,SP
1234404,Hyundai,Creta,Comfort Plus 1.0 Tb 12V Flex Aut.,Azul,2025,58537,1,4878,120600.0,1785.56,São José dos Pinhais,São José dos Pinhais,PR
1272900,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Branco,2026,59515,0,9919,120700.0,1787.04,Lauro de Freitas,Lauro de Freitas,BA
1183521,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Preto,2025,20509,1,1709,120700.0,1787.04,Rio de Janeiro Vila Valqueire,Rio de Janeiro,RJ
1280904,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2026,54431,0,9072,120700.0,1787.04,São Paulo Ermano Marchetti,São Paulo,SP
1165052,Hyundai,Creta,Comfort Plus 1.0 Tb 12V Flex Aut.,Cinza,2025,50244,1,4187,120700.0,1787.04,Campinas Shopping Dom Pedro,Campinas,SP
1213600,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Cinza,2025,32757,1,2730,120700.0,1787.04,Belém Senador,Belém,PA
1244370,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Branco,2025,36411,1,3034,120700.0,1787.04,Curitiba Mario Tourinho,Curitiba,PR
1231503,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Branco,2025,74918,1,6243,120800.0,1788.52,Auto Shopping Fórmula,Várzea Grande,MT
1240699,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Prata,2025,51702,1,4308,120900.0,1790.0,Uberlândia,Uberlândia,MG
1234448,Hyundai,Creta,Comfort Plus 1.0 Tb 12V Flex Aut.,Prata,2025,49811,1,4151,120900.0,1790.0,Blumenau,Blumenau,SC
1262301,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Preto,2025,50481,1,4207,120900.0,1790.0,Contagem Babita Camargo,Contagem,MG
1240658,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Prata,2025,58551,1,4879,120900.0,1790.0,Auto Shopping Mundo Car,São José,SC
1234435,Hyundai,Creta,Comfort Plus 1.0 Tb 12V Flex Aut.,Prata,2025,48722,1,4060,120900.0,1790.0,Auto Shopping Mundo Car,São José,SC
1294007,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Cinza,2026,54078,0,9013,121000.0,1791.48,Campinas Shopping Dom Pedro,Campinas,SP
1147694,Toyota,Corolla,Gli 2.0 16V Flex Aut.,Preto,2024,57545,2,2398,121000.0,1791.48,Itajaí,Itajaí,SC
1295531,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2026,51825,0,8638,121000.0,1791.48,Contagem Babita Camargo,Contagem,MG
1098017,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Cinza,2024,50507,2,2104,121100.0,1792.96,São Paulo Nações Unidas,São Paulo,SP
1265084,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2026,56937,0,9490,121100.0,1792.96,Curitiba Floriano,Curitiba,PR
1278532,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2026,55490,0,9248,121100.0,1792.96,Taguatinga,Brasília,DF
1208052,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2025,35661,1,2972,121200.0,1794.44,Maceió,Maceió,AL
1223095,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Branco,2025,36103,1,3009,121200.0,1794.44,Maceió,Maceió,AL
1228392,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Cinza,2025,39041,1,3253,121200.0,1794.44,Maceió,Maceió,AL
1197844,Jeep,Renegade,Long. T270 1.3 Tb 4X2 Flex Aut.,Preto,2025,35557,1,2963,121300.0,1795.92,Porto Alegre Sarandi,Porto Alegre,RS
1041334,Fiat,Toro,Freedom 1.3 T270 4X2 Flex Aut.,Cinza,2024,64696,2,2696,121300.0,1795.92,Londrina,Londrina,PR
1281027,Volkswagen,Nivus,Comfortline 1.0 200 Tsi Flex Aut.,Preto,2026,59290,0,9882,121300.0,1795.92,Osasco,Osasco,SP
1154581,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2025,32139,1,2678,121400.0,1797.4,Londrina,Londrina,PR
1098042,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Cinza,2024,45689,2,1904,121400.0,1797.4,São Paulo Itaim Paulista,São Paulo,SP
1208070,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2025,35596,1,2966,121400.0,1797.4,São Luís,São Luís,MA
1138914,Fiat,Toro,Endurance 1.3 T270 4X2 Flex Aut.,Branco,2025,45662,1,3805,121400.0,1797.4,Auto Shopping Show Auto Mall,Belo Horizonte,MG
1222410,Chevrolet,Spin,Premier 1.8 8V Econo.flex 5P Aut.,Cinza,2025,66535,1,5545,121400.0,1797.4,Fortaleza Av. Santos Dumont,Fortaleza,CE
1240677,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Prata,2025,68804,1,5734,121400.0,1797.4,Auto Shopping Fórmula,Várzea Grande,MT
980105,Volkswagen,T-Cross,Comfor. 200 Tsi 1.0 Flex 5P Aut.,Branco,2024,43593,2,1816,121400.0,1797.4,Osasco,Osasco,SP
1240271,Hyundai,Creta,Comfort 1.0 Tb 12V Flex Aut.,Prata,2025,50497,1,4208,121500.0,1798.88,Uberlândia,Uberlândia,MG
1234336,Hyundai,Creta,Comfort Plus 1.0 Tb 12V Flex Aut.,Branco,2025,54346,1,4529,121500.0,1798.88,Belo Horizonte Antonio Carlos,Belo Horizonte,MG
789063,Nissan,Frontier,S Cd 4X4 2.3 Tb Diesel Mec.,Branco,2022,59134,4,1232,121500.0,1798.88,Auto Shopping Tamboré,Barueri,SP
1370947,Chevrolet,Spin,Premier 1.8 8V Econo.flex 5P Aut.,Branco,2025,52634,1,4386,121600.0,1800.36,Seminovos Cs Recife,Recife,PE
1184143,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2025,39094,1,3258,121600.0,1800.36,Belém Senador,Belém,PA
943602,Nissan,Kicks,Exclusive 1.6 16V Flex Aut.,Branco,2024,30193,2,1258,121600.0,1800.36,Santos,Santos,SP
1120267,Chevrolet,Tracker,Premier 1.2 Turbo 12V Flex Aut.,Azul,2025,49726,1,4144,121700.0,1801.84,Goiânia Mutirão,Goiânia,GO
1234463,Hyundai,Creta,Comfort Plus 1.0 Tb 12V Flex Aut.,Prata,2025,57579,1,4798,121700.0,1801.84,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1276452,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Azul,2026,22232,0,3705,121800.0,1803.32,Auto Shopping Campina,Campina Grande,PB
1206649,Toyota,Corolla,Gli 2.0 16V Flex Aut.,Preto,2024,61164,2,2548,121800.0,1803.32,Limeira,Limeira,SP
927048,Jeep,Compass,Long. T270 1.3 Tb 4X2 Flex Aut.,Cinza,2023,72485,3,2013,121800.0,1803.32,Campinas Orosimbo,Campinas,SP
1293565,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2026,53526,0,8921,121900.0,1804.8,Rio de Janeiro Duque de Caxias,Duque de Caxias,RJ
1222265,Chevrolet,Spin,Premier 1.8 8V Econo.flex 5P Aut.,Cinza,2025,53283,1,4440,121900.0,1804.8,Recife Espinheiro,Recife,PE
1222312,Chevrolet,Spin,Premier 1.8 8V Econo.flex 5P Aut.,Preto,2025,56571,1,4714,122000.0,1806.28,Blumenau,Blumenau,SC
1156779,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2025,36215,1,3018,122000.0,1806.28,Auto Shopping Lauro de Freitas,Lauro de Freitas,BA
1182592,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Prata,2025,39306,1,3276,122000.0,1806.28,Lauro de Freitas,Lauro de Freitas,BA
1182400,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Preto,2025,31146,1,2596,122000.0,1806.28,Auto Shopping Itajaí,Itajaí,SC
1226829,Volkswagen,T-Cross,200 Tsi 1.0 Flex 12V 5P Aut.,Azul,2025,33296,1,2775,122000.0,1806.28,Lauro de Freitas,Lauro de Freitas,BA
1133457,Toyota,Corolla,Gli 2.0 16V Flex Aut.,Preto,2024,64395,2,2683,122200.0,1809.24,Rio de Janeiro Recreio dos Bandeirantes,Rio de Janeiro,RJ
